Date;Pair;Side;Price;Quantity;Amount;Fee;RealizedProfit
22/02/2021 22:01;MKRUSDT;BUY;2386.08;0.045;107.3736000000 USDT;-0.0322120700 USDT;4.96398
22/02/2021 22:01;ADAUSDT;SELL;1.112;142;157.9040000000 USDT;-0.0157904000 USDT;7.668
22/02/2021 22:01;XLMUSDT;SELL;0.4657;212;98.7284000000 USDT;-0.0098728400 USDT;-1.1236
22/02/2021 22:02;KAVAUSDT;SELL;4.331;26.6;115.2046000000 USDT;-0.0115204600 USDT;1.5295
22/02/2021 22:03;ATOMUSDT;SELL;20.97;7.29;152.8713000000 USDT;-0.0152871300 USDT;6.0788
22/02/2021 22:03;SXPUSDT;SELL;2.871;35.9;103.0689000000 USDT;-0.0103068900 USDT;3.32403
22/02/2021 22:03;COMPUSDT;SELL;429;0.172;73.7880000000 USDT;-0.0073788000 USDT;0.00172
22/02/2021 22:03;BATUSDT;SELL;0.5424;200.8;108.9139200000 USDT;-0.0108913900 USDT;-1.21484
22/02/2021 22:03;ENJUSDT;SELL;0.5421;152;82.3992000000 USDT;-0.0082399200 USDT;-2.0064
22/02/2021 22:03;LTCUSDT;SELL;209.44;0.386;80.8438400000 USDT;-0.0080843800 USDT;0.20844
22/02/2021 22:03;OMGUSDT;SELL;5.658;13.4;75.8172000000 USDT;-0.0075817200 USDT;1.47
22/02/2021 22:03;OMGUSDT;SELL;5.658;3.6;20.3688000000 USDT;-0.0020368800 USDT;1.08
22/02/2021 22:03;WAVESUSDT;SELL;10.73;7.8;83.6940000000 USDT;-0.0083694000 USDT;1.209
22/02/2021 22:46;EOSUSDT;SELL;4.733;18.6;88.0338000000 USDT;-0.0088033800 USDT;2.0355
22/02/2021 22:46;EOSUSDT;SELL;4.733;4.4;20.8252000000 USDT;-0.0020825200 USDT;0
23/02/2021 00:01;ETHUSDT;BUY;1776.59;0.044;78.1699600000 USDT;-0.0078169900 USDT;-1.98789
23/02/2021 00:01;THETAUSDT;BUY;3.336;31.7;105.7512000000 USDT;-0.0105751200 USDT;-3.7026
23/02/2021 00:01;VETUSDT;BUY;0.05015;3036;152.2554000000 USDT;-0.0152255400 USDT;-6.473863
23/02/2021 00:01;TRXUSDT;BUY;0.05421;1274;69.0635400000 USDT;-0.0069063500 USDT;3.1726
23/02/2021 00:01;LTCUSDT;BUY;207.42;0.39;80.8938000000 USDT;-0.0080893800 USDT;0.38986
23/02/2021 00:01;MATICUSDT;BUY;0.152;1599;243.0480000000 USDT;-0.0243048000 USDT;-2.71576
23/02/2021 00:01;LINKUSDT;BUY;31.45;2.91;91.5195000000 USDT;-0.0091519500 USDT;-3.77304
23/02/2021 00:01;DASHUSDT;BUY;271.28;0.379;102.8151200000 USDT;-0.0102815100 USDT;-2.47026999
23/02/2021 00:01;OMGUSDT;BUY;5.548;17.3;95.9804000000 USDT;-0.0095980400 USDT;0.935
23/02/2021 00:02;DOGEUSDT;BUY;0.05356;1680;89.9808000000 USDT;-0.0089980800 USDT;0.11538599
23/02/2021 00:02;BNBUSDT;BUY;266.94;0.15;40.0410000000 USDT;-0.0040041000 USDT;0.6118
23/02/2021 02:00;XRPUSDT;SELL;0.5479;229.2;125.5786800000 USDT;-0.0376736000 USDT;-4.11414
23/02/2021 02:00;BCHUSDT;SELL;600.22;0.138;82.8303600000 USDT;-0.0248491000 USDT;-0.22908
23/02/2021 02:03;ZECUSDT;BUY;139.93;0.687;96.1319100000 USDT;-0.0096131900 USDT;-0.62471
23/02/2021 02:03;ONTUSDT;BUY;1.112;142.9;158.9048000000 USDT;-0.0158904700 USDT;2.43936
23/02/2021 02:03;ZILUSDT;BUY;0.1161;1521;176.5881000000 USDT;-0.0176588100 USDT;3.504
23/02/2021 02:03;QTUMUSDT;BUY;6.069;24.1;146.2629000000 USDT;-0.0146262900 USDT;-0.19969999
23/02/2021 02:03;SNXUSDT;BUY;19.6;5.2;101.9200000000 USDT;-0.0101920000 USDT;1.265
23/02/2021 02:03;WAVESUSDT;BUY;10.05;8.3;83.4150000000 USDT;-0.0083415000 USDT;2.652
23/02/2021 02:03;SXPUSDT;BUY;2.609;39.6;103.3164000000 USDT;-0.0103316400 USDT;4.716
23/02/2021 02:03;STORJUSDT;BUY;0.6835;78;53.3130000000 USDT;-0.0053313000 USDT;1.4652
23/02/2021 02:03;COMPUSDT;BUY;403.81;0.183;73.8972300000 USDT;-0.0073897200 USDT;2.16634
23/02/2021 02:03;ENJUSDT;BUY;0.5009;164;82.1476000000 USDT;-0.0082147600 USDT;3.1312
23/02/2021 02:03;ADAUSDT;BUY;1.06;149;157.9400000000 USDT;-0.0157940000 USDT;3.692
23/02/2021 02:03;BATUSDT;BUY;0.5065;215;108.8975000000 USDT;-0.0108897500 USDT;3.60436
23/02/2021 02:37;LRCUSDT;BUY;0.6392;98;62.6416000000 USDT;-0.0062641600 USDT;-0.01176
23/02/2021 04:01;VETUSDT;SELL;0.04682;2774;129.8786800000 USDT;-0.0389636000 USDT;-4.61871
23/02/2021 04:01;NEOUSDT;BUY;44.74;2.29;102.4546000000 USDT;-0.0102454600 USDT;0.81925
23/02/2021 04:01;ZRXUSDT;BUY;1.646;42.8;70.4488000000 USDT;-0.0070448800 USDT;-2.4732
23/02/2021 04:02;XTZUSDT;BUY;3.924;21.6;84.7584000000 USDT;-0.0084758400 USDT;1.6016
23/02/2021 04:02;XLMUSDT;BUY;0.4336;228;98.8608000000 USDT;-0.0098860800 USDT;3.4026
23/02/2021 04:02;EOSUSDT;BUY;4.391;24.8;108.8968000000 USDT;-0.0108896800 USDT;3.933
23/02/2021 04:03;BANDUSDT;BUY;15.35;5.8;89.0300000000 USDT;-0.0089030000 USDT;-3.95488
23/02/2021 04:03;KAVAUSDT;BUY;3.861;29.8;115.0578000000 USDT;-0.0115057800 USDT;6.251
23/02/2021 04:04;ETCUSDT;BUY;12.72;7.16;91.0752000000 USDT;-0.0091075100 USDT;1.30152
23/02/2021 06:00;VETUSDT;BUY;0.043888;2917;128.0212960000 USDT;-0.0384063800 USDT;4.066684
23/02/2021 06:00;IOSTUSDT;BUY;0.049711;2074;103.1006140000 USDT;-0.0309301800 USDT;8.00911
23/02/2021 06:00;ATOMUSDT;BUY;19.123;7.9;151.0717000000 USDT;-0.0453215100 USDT;6.74155
23/02/2021 06:00;ALGOUSDT;BUY;1.0205;126.4;128.9912000000 USDT;-0.0386973600 USDT;4.62914999
23/02/2021 06:00;IOTAUSDT;BUY;1.1438;73.6;84.1836800000 USDT;-0.0252551000 USDT;3.51224
23/02/2021 06:00;BCHUSDT;BUY;565.41;0.145;81.9844500000 USDT;-0.0245953300 USDT;2.40189
23/02/2021 06:00;TOMOUSDT;BUY;1.8735;22;41.2170000000 USDT;-0.0123651000 USDT;2.7058
23/02/2021 06:04;DOGEUSDT;SELL;0.05093;1682;85.6642600000 USDT;-0.0085664200 USDT;-2.21183
23/02/2021 06:04;FTMUSDT;SELL;0.4097;87;35.6439000000 USDT;-0.0035643900 USDT;-1.68861
23/02/2021 06:08;COMPUSDT;SELL;386.7;0.194;75.0198000000 USDT;-0.0075019800 USDT;-1.65967
23/02/2021 06:08;MKRUSDT;SELL;2122.82;0.049;104.0181800000 USDT;-0.0104018100 USDT;-6.31824
23/02/2021 06:09;ETHUSDT;SELL;1628.23;0.042;68.3856600000 USDT;-0.0068385600 USDT;-3.11556
23/02/2021 06:13;QTUMUSDT;SELL;5.758;24;138.1920000000 USDT;-0.0138192000 USDT;-3.732
23/02/2021 08:01;XTZUSDT;SELL;3.764;22.5;84.6900000000 USDT;-0.0254070000 USDT;-1.792
23/02/2021 08:01;BCHUSDT;SELL;563.15;0.153;86.1619500000 USDT;-0.0258485800 USDT;-0.17176
23/02/2021 08:01;COMPUSDT;BUY;379.39;0.197;74.7398300000 USDT;-0.0074739800 USDT;0.70907
23/02/2021 08:02;XRPUSDT;BUY;0.5159;242.4;125.0541600000 USDT;-0.0125054100 USDT;3.6672
23/02/2021 08:02;ETHUSDT;BUY;1586.64;0.043;68.2255200000 USDT;-0.0068225500 USDT;0.87339
23/02/2021 08:02;QTUMUSDT;BUY;5.583;24.8;138.4584000000 USDT;-0.0138458400 USDT;2.1
23/02/2021 10:00;ETHUSDT;SELL;1501.64;0.044;66.0721600000 USDT;-0.0198216400 USDT;-1.87
23/02/2021 10:01;TRXUSDT;SELL;0.04308;1388;59.7950400000 USDT;-0.0059795000 USDT;-7.72422
23/02/2021 10:01;RENUSDT;SELL;1.018;1;1.0180000000 USDT;-0.0001018000 USDT;0
23/02/2021 10:01;RENUSDT;SELL;1.018;37;37.6660000000 USDT;-0.0037666000 USDT;-4.88357
23/02/2021 10:01;COMPUSDT;SELL;353.44;0.2;70.6880000000 USDT;-0.0070688000 USDT;-2.595
23/02/2021 10:01;BNBUSDT;SELL;219.13;0.05;10.9565000000 USDT;-0.0010956500 USDT;-2.3905
23/02/2021 10:01;BNBUSDT;SELL;219.13;0.04;8.7652000000 USDT;-0.0008765200 USDT;0
23/02/2021 10:01;BNBUSDT;SELL;219.13;0.07;15.3391000000 USDT;-0.0015339100 USDT;-1.4343
23/02/2021 10:01;MATICUSDT;SELL;0.1174;1562;183.3788000000 USDT;-0.0183378800 USDT;-27.0226
23/02/2021 10:02;EOSUSDT;SELL;3.711;1.3;4.8243000000 USDT;-0.0014472900 USDT;0
23/02/2021 10:02;KNCUSDT;SELL;1.54568;15;23.1852000000 USDT;-0.0069555600 USDT;-6.33615
23/02/2021 10:02;EOSUSDT;SELL;3.711;13.3;49.3563000000 USDT;-0.0148068900 USDT;-9.044
23/02/2021 10:02;EOSUSDT;SELL;3.712;12;44.5440000000 USDT;-0.0133632000 USDT;0
23/02/2021 10:02;KNCUSDT;SELL;1.54471;15;23.1706500000 USDT;-0.0069511900 USDT;0
23/02/2021 10:02;ENJUSDT;SELL;0.41227;88;36.2797600000 USDT;-0.0108839200 USDT;0
23/02/2021 10:02;ZRXUSDT;SELL;1.3881;11.1;15.4079100000 USDT;-0.0046223700 USDT;0
23/02/2021 10:02;QTUMUSDT;SELL;4.981;12.8;63.7568000000 USDT;-0.0191270400 USDT;0
23/02/2021 10:02;ENJUSDT;SELL;0.41227;88;36.2797600000 USDT;-0.0108839200 USDT;-7.79944
23/02/2021 10:02;ZRXUSDT;SELL;1.3881;8.8;12.2152800000 USDT;-0.0036645800 USDT;0
23/02/2021 10:02;QTUMUSDT;SELL;4.983;12.8;63.7824000000 USDT;-0.0191347200 USDT;-7.68
23/02/2021 10:02;ZRXUSDT;SELL;1.3881;19.9;27.6231900000 USDT;-0.0082869500 USDT;-5.13221
23/02/2021 10:02;ATOMUSDT;SELL;17.709;4.24;75.0861600000 USDT;-0.0225258400 USDT;0
23/02/2021 10:02;WAVESUSDT;SELL;8.9465;4.4;39.3646000000 USDT;-0.0118093800 USDT;0
23/02/2021 10:02;IOTAUSDT;SELL;1.0511;4.5;4.7299500000 USDT;-0.0014189800 USDT;0
23/02/2021 10:02;ADAUSDT;SELL;0.93584;78;72.9955200000 USDT;-0.0218986500 USDT;0
23/02/2021 10:02;ADAUSDT;SELL;0.93598;68;63.6466400000 USDT;-0.0190939900 USDT;-8.43336
23/02/2021 10:02;ADAUSDT;SELL;0.93604;10;9.3604000000 USDT;-0.0028081200 USDT;-1.2396
23/02/2021 10:02;ATOMUSDT;SELL;17.719;4.25;75.3057500000 USDT;-0.0225917200 USDT;-5.967
23/02/2021 10:02;IOTAUSDT;SELL;1.0495;34.7;36.4176500000 USDT;-0.0109252900 USDT;0
23/02/2021 10:02;IOTAUSDT;SELL;1.0501;39.2;41.1639200000 USDT;-0.0123491700 USDT;-3.67304
23/02/2021 10:02;WAVESUSDT;SELL;8.9487;4.4;39.3742800000 USDT;-0.0118122800 USDT;-4.84572
23/02/2021 10:02;ATOMUSDT;SELL;17.712;0.01;0.1771200000 USDT;-0.0000531300 USDT;0
23/02/2021 10:02;IOSTUSDT;SELL;0.043882;1184;51.9562880000 USDT;-0.0155868800 USDT;0
23/02/2021 10:02;BCHUSDT;BUY;503.96;0.077;38.8049200000 USDT;-0.0116414700 USDT;0
23/02/2021 10:02;XTZUSDT;BUY;3.382;11.3;38.2166000000 USDT;-0.0114649800 USDT;0
23/02/2021 10:02;IOSTUSDT;SELL;0.043882;1184;51.9562880000 USDT;-0.0155868800 USDT;-6.901536
23/02/2021 10:02;XTZUSDT;BUY;3.379;3.3;11.1507000000 USDT;-0.0033452100 USDT;1.2705
23/02/2021 10:02;BNBUSDT;BUY;222.798;0.08;17.8238400000 USDT;-0.0053471500 USDT;0
23/02/2021 10:02;BCHUSDT;BUY;503.98;0.077;38.8064600000 USDT;-0.0116419300 USDT;4.55609
23/02/2021 10:02;XTZUSDT;BUY;3.382;8;27.0560000000 USDT;-0.0081168000 USDT;3.056
23/02/2021 10:02;BNBUSDT;BUY;222.798;0.08;17.8238400000 USDT;-0.0053471500 USDT;-0.29344
23/02/2021 10:02;ZECUSDT;SELL;121.25;0.338;40.9825000000 USDT;-0.0122947500 USDT;-6.31384
23/02/2021 10:02;ETCUSDT;SELL;11.035;3.68;40.6088000000 USDT;-0.0121826400 USDT;0
23/02/2021 10:02;ETHUSDT;BUY;1513.05;0.022;33.2871000000 USDT;-0.0099861200 USDT;0
23/02/2021 10:02;ETCUSDT;SELL;11.035;3.68;40.6088000000 USDT;-0.0121826400 USDT;-6.2008
23/02/2021 10:02;ZECUSDT;SELL;121.22;0.338;40.9723600000 USDT;-0.0122917000 USDT;0
23/02/2021 10:02;ETHUSDT;BUY;1513.07;0.022;33.2875400000 USDT;-0.0099862600 USDT;-0.25146
23/02/2021 10:02;ALGOUSDT;SELL;0.93;66.6;61.9380000000 USDT;-0.0185814000 USDT;-6.0273
23/02/2021 10:02;DOGEUSDT;BUY;0.047535;841;39.9769350000 USDT;-0.0119930800 USDT;2.855195
23/02/2021 10:02;TRXUSDT;BUY;0.04328;694;30.0363200000 USDT;-0.0090108900 USDT;0
23/02/2021 10:02;BATUSDT;SELL;0.4455;114.6;51.0543000000 USDT;-0.0153162900 USDT;-6.9906
23/02/2021 10:02;TRXUSDT;BUY;0.04328;694;30.0363200000 USDT;-0.0090108900 USDT;-0.1388
23/02/2021 10:02;ALGOUSDT;SELL;0.93;66.6;61.9380000000 USDT;-0.0185814000 USDT;0
23/02/2021 10:02;BATUSDT;SELL;0.4454;114.6;51.0428400000 USDT;-0.0153128500 USDT;0
23/02/2021 10:02;DOGEUSDT;BUY;0.047534;841;39.9760940000 USDT;-0.0119928200 USDT;0
23/02/2021 10:02;STORJUSDT;SELL;0.5498;41;22.5418000000 USDT;-0.0067625400 USDT;0
23/02/2021 10:02;RLCUSDT;BUY;1.409;21.2;29.8708000000 USDT;-0.0089612400 USDT;7.04688
23/02/2021 10:02;STORJUSDT;SELL;0.5498;41;22.5418000000 USDT;-0.0067625400 USDT;-5.4817
23/02/2021 10:02;LRCUSDT;SELL;0.55066;49;26.9823400000 USDT;-0.0080947000 USDT;-4.33846
23/02/2021 10:02;SNXUSDT;SELL;16.376;2.7;44.2152000000 USDT;-0.0132645600 USDT;0
23/02/2021 10:02;SNXUSDT;SELL;16.376;2.7;44.2152000000 USDT;-0.0132645600 USDT;-8.7048
23/02/2021 10:02;RLCUSDT;BUY;1.409;21.2;29.8708000000 USDT;-0.0089612400 USDT;0
23/02/2021 10:02;MKRUSDT;BUY;1985.6;0.025;49.6400000000 USDT;-0.0148920000 USDT;3.4305
23/02/2021 10:02;MATICUSDT;BUY;0.11895;568;67.5636000000 USDT;-0.0202690700 USDT;0
23/02/2021 10:02;XLMUSDT;SELL;0.37473;36;13.4902800000 USDT;-0.0040470800 USDT;-2.11932
23/02/2021 10:02;NEOUSDT;SELL;37.797;1.16;43.8445200000 USDT;-0.0131533500 USDT;0
23/02/2021 10:02;LRCUSDT;SELL;0.55068;49;26.9833200000 USDT;-0.0080949900 USDT;0
23/02/2021 10:02;MATICUSDT;BUY;0.11897;213;25.3406100000 USDT;-0.0076021800 USDT;0
23/02/2021 10:02;XLMUSDT;SELL;0.37473;86;32.2267800000 USDT;-0.0096680300 USDT;-5.06282
23/02/2021 10:02;MATICUSDT;BUY;0.11895;62;7.3749000000 USDT;-0.0022124600 USDT;-0.0961
23/02/2021 10:02;MATICUSDT;BUY;0.11891;719;85.4962900000 USDT;-0.0256488800 USDT;-1.08569
23/02/2021 10:02;XLMUSDT;SELL;0.37498;122;45.7475600000 USDT;-0.0137242600 USDT;0
23/02/2021 10:02;NEOUSDT;SELL;37.806;1.16;43.8549600000 USDT;-0.0131564800 USDT;-8.04344
23/02/2021 10:02;DASHUSDT;SELL;225.11;0.049;11.0303900000 USDT;-0.0033091100 USDT;0
23/02/2021 10:02;MKRUSDT;BUY;1986.08;0.002;3.9721600000 USDT;-0.0011916400 USDT;0
23/02/2021 10:02;DASHUSDT;SELL;225.12;0.131;29.4907200000 USDT;-0.0088472100 USDT;0
23/02/2021 10:02;DASHUSDT;SELL;225;0.18;40.5000000000 USDT;-0.0121500000 USDT;-8.3304
23/02/2021 10:02;MKRUSDT;BUY;1985.6;0.023;45.6688000000 USDT;-0.0137006400 USDT;0
23/02/2021 10:02;THETAUSDT;SELL;2.9017;14.7;42.6549900000 USDT;-0.0127964900 USDT;-6.38421
23/02/2021 10:02;KAVAUSDT;SELL;3.2158;16.5;53.0607000000 USDT;-0.0159182000 USDT;-10.6458
23/02/2021 10:02;THETAUSDT;SELL;2.9017;14.7;42.6549900000 USDT;-0.0127964900 USDT;0
23/02/2021 10:02;LINKUSDT;SELL;24.959;1.33;33.1954700000 USDT;-0.0099586400 USDT;0
23/02/2021 10:02;COMPUSDT;BUY;358.21;0.1;35.8210000000 USDT;-0.0107463000 USDT;-0.477
23/02/2021 10:02;RENUSDT;BUY;1.03339;19;19.6344100000 USDT;-0.0058903200 USDT;-0.29241
23/02/2021 10:02;OMGUSDT;SELL;4.4815;8.8;39.4372000000 USDT;-0.0118311600 USDT;-9.3852
23/02/2021 10:02;KAVAUSDT;SELL;3.2171;16.5;53.0821500000 USDT;-0.0159246400 USDT;0
23/02/2021 10:02;OMGUSDT;SELL;4.4769;8.8;39.3967200000 USDT;-0.0118190100 USDT;0
23/02/2021 10:02;COMPUSDT;BUY;358.22;0.1;35.8220000000 USDT;-0.0107466000 USDT;0
23/02/2021 10:02;LINKUSDT;SELL;24.958;1.33;33.1941400000 USDT;-0.0099582400 USDT;-8.63436
23/02/2021 10:02;TOMOUSDT;SELL;1.6984;12;20.3808000000 USDT;-0.0061142400 USDT;0
23/02/2021 10:02;FTMUSDT;BUY;0.369899;44;16.2755560000 USDT;-0.0048826600 USDT;1.751244
23/02/2021 10:02;RENUSDT;BUY;1.0334;19;19.6346000000 USDT;-0.0058903800 USDT;0
23/02/2021 10:02;BANDUSDT;SELL;13.0922;2.6;34.0397200000 USDT;-0.0102119100 USDT;-5.87028
23/02/2021 10:02;TOMOUSDT;SELL;1.698;12;20.3760000000 USDT;-0.0061128000 USDT;-2.106
23/02/2021 10:02;LTCUSDT;SELL;177.24;0.197;34.9162800000 USDT;-0.0104748800 USDT;-5.94546
23/02/2021 10:02;FTMUSDT;BUY;0.369822;44;16.2721680000 USDT;-0.0048816500 USDT;0
23/02/2021 10:02;XRPUSDT;SELL;0.455;127.8;58.1490000000 USDT;-0.0174447000 USDT;-7.78302
23/02/2021 10:02;ONTUSDT;SELL;0.9649;73.6;71.0166400000 USDT;-0.0213049900 USDT;-10.82656
23/02/2021 10:02;LTCUSDT;SELL;177.11;0.197;34.8906700000 USDT;-0.0104672000 USDT;0
23/02/2021 10:02;XRPUSDT;SELL;0.4544;117.8;53.5283200000 USDT;-0.0160584900 USDT;0
23/02/2021 10:02;XRPUSDT;SELL;0.4544;10;4.5440000000 USDT;-0.0013632000 USDT;0
23/02/2021 10:02;BANDUSDT;SELL;13.0924;2.6;34.0402400000 USDT;-0.0102120700 USDT;0
23/02/2021 10:02;SXPUSDT;SELL;2.1252;21.6;45.9043200000 USDT;-0.0137712900 USDT;-10.45008
23/02/2021 10:02;VETUSDT;SELL;0.041554;1530;63.5776200000 USDT;-0.0190732800 USDT;-3.57102
23/02/2021 10:02;ZILUSDT;SELL;0.09802;791;77.5338200000 USDT;-0.0232601400 USDT;0
23/02/2021 10:02;ONTUSDT;SELL;0.9638;73.6;70.9356800000 USDT;-0.0212807000 USDT;0
23/02/2021 10:02;VETUSDT;SELL;0.041577;1530;63.6128100000 USDT;-0.0190838400 USDT;0
23/02/2021 10:02;ZILUSDT;SELL;0.09804;791;77.5496400000 USDT;-0.0232648900 USDT;-14.28546
23/02/2021 10:02;SXPUSDT;SELL;2.123;21.6;45.8568000000 USDT;-0.0137570400 USDT;0
23/02/2021 10:17;XTZUSDT;BUY;3.337;25.4;84.7598000000 USDT;-0.0084759700 USDT;0
23/02/2021 10:18;RLCUSDT;BUY;1.389;52.9;73.4781000000 USDT;-0.0073478100 USDT;0
23/02/2021 12:00;ZECUSDT;BUY;116.29;0.759;88.2641100000 USDT;-0.0264792300 USDT;1.66634
23/02/2021 12:00;IOTAUSDT;BUY;0.9901;84.3;83.4654300000 USDT;-0.0250396200 USDT;2.33567999
23/02/2021 12:00;ZRXUSDT;BUY;1.3207;47.1;62.2049700000 USDT;-0.0186614900 USDT;1.34126
23/02/2021 12:00;LRCUSDT;BUY;0.50363;116;58.4210800000 USDT;-0.0175263200 USDT;2.30545
23/02/2021 12:01;BNBUSDT;SELL;205.03;0.18;36.9054000000 USDT;-0.0036905400 USDT;-1.42144
23/02/2021 12:01;MKRUSDT;SELL;1890.01;0.055;103.9505500000 USDT;-0.0103950500 USDT;-2.39071
23/02/2021 12:02;EOSUSDT;BUY;3.574;9.4;33.5956000000 USDT;-0.0100786800 USDT;1.2962812
23/02/2021 12:02;KNCUSDT;BUY;1.46632;15;21.9948000000 USDT;-0.0065984400 USDT;1.17585
23/02/2021 12:02;EOSUSDT;BUY;3.568;13.3;47.4544000000 USDT;-0.0142363200 USDT;0
23/02/2021 12:02;EOSUSDT;BUY;3.574;3.9;13.9386000000 USDT;-0.0041815800 USDT;0.53781879
23/02/2021 12:02;KNCUSDT;BUY;1.46682;15;22.0023000000 USDT;-0.0066006900 USDT;0
23/02/2021 12:02;QTUMUSDT;BUY;4.727;12.8;60.5056000000 USDT;-0.0181516800 USDT;3.2512
23/02/2021 12:02;ENJUSDT;BUY;0.40204;88;35.3795200000 USDT;-0.0106138500 USDT;0.90024
23/02/2021 12:02;ENJUSDT;BUY;0.40158;88;35.3390400000 USDT;-0.0106017100 USDT;0
23/02/2021 12:02;ZRXUSDT;SELL;1.3302;27.2;36.1814400000 USDT;-0.0108544300 USDT;0
23/02/2021 12:02;ZRXUSDT;SELL;1.33;27.2;36.1760000000 USDT;-0.0108528000 USDT;0.25296
23/02/2021 12:02;IOTAUSDT;SELL;0.9957;45.1;44.9060700000 USDT;-0.0134718200 USDT;0.25256
23/02/2021 12:02;ATOMUSDT;BUY;17.049;4.23;72.1172700000 USDT;-0.0216351800 USDT;2.79182985
23/02/2021 12:02;WAVESUSDT;BUY;8.477;2.7;22.8879000000 USDT;-0.0068663700 USDT;1.26765
23/02/2021 12:02;WAVESUSDT;BUY;8.4774;1.7;14.4115800000 USDT;-0.0043234700 USDT;0.79747
23/02/2021 12:02;ATOMUSDT;BUY;17.061;4.25;72.5092500000 USDT;-0.0217527700 USDT;0
23/02/2021 12:02;IOTAUSDT;SELL;0.9945;45.1;44.8519500000 USDT;-0.0134555800 USDT;0
23/02/2021 12:02;ATOMUSDT;BUY;17.044;0.02;0.3408800000 USDT;-0.0001022600 USDT;0.01330014
23/02/2021 12:02;QTUMUSDT;BUY;4.727;12.8;60.5056000000 USDT;-0.0181516800 USDT;0
23/02/2021 12:02;BCHUSDT;SELL;479.2;0.077;36.8984000000 USDT;-0.0110695200 USDT;-1.90652
23/02/2021 12:02;XTZUSDT;SELL;3.248;21.4;69.5072000000 USDT;-0.0208521600 USDT;-2.20110953
23/02/2021 12:02;ADAUSDT;BUY;0.90619;78;70.6828200000 USDT;-0.0212048400 USDT;2.3127
23/02/2021 12:02;WAVESUSDT;BUY;8.4772;4.4;37.2996800000 USDT;-0.0111899000 USDT;0
23/02/2021 12:02;XTZUSDT;SELL;3.249;0.9;2.9241000000 USDT;-0.0008772300 USDT;-0.09167002
23/02/2021 12:02;XTZUSDT;SELL;3.248;14.4;46.7712000000 USDT;-0.0140313600 USDT;-1.48112043
23/02/2021 12:02;BNBUSDT;BUY;203.784;0.1;20.3784000000 USDT;-0.0061135200 USDT;0.1246
23/02/2021 12:02;BCHUSDT;SELL;479.35;0.014;6.7109000000 USDT;-0.0020132700 USDT;0
23/02/2021 12:02;BCHUSDT;SELL;479.21;0.063;30.1902300000 USDT;-0.0090570600 USDT;0
23/02/2021 12:02;ADAUSDT;BUY;0.90637;78;70.6968600000 USDT;-0.0212090500 USDT;0
23/02/2021 12:02;IOSTUSDT;BUY;0.042494;1184;50.3128960000 USDT;-0.0150938600 USDT;1.643392
23/02/2021 12:02;ETCUSDT;BUY;10.449;3.68;38.4523200000 USDT;-0.0115356900 USDT;0
23/02/2021 12:02;BNBUSDT;BUY;203.881;0.03;6.1164300000 USDT;-0.0018349200 USDT;0
23/02/2021 12:02;IOSTUSDT;BUY;0.04251;1184;50.3318400000 USDT;-0.0150995500 USDT;0
23/02/2021 12:02;ZECUSDT;SELL;117.31;0.421;49.3875100000 USDT;-0.0148162500 USDT;0.42942
23/02/2021 12:02;ETCUSDT;BUY;10.452;3.68;38.4633600000 USDT;-0.0115390000 USDT;2.14544
23/02/2021 12:02;XTZUSDT;SELL;3.247;1.8;5.8446000000 USDT;-0.0017533800 USDT;0
23/02/2021 12:02;BNBUSDT;BUY;203.934;0.07;14.2753800000 USDT;-0.0042826100 USDT;0
23/02/2021 12:02;XTZUSDT;SELL;3.248;34.9;113.3552000000 USDT;-0.0340065600 USDT;0
23/02/2021 12:02;BATUSDT;BUY;0.4231;114.6;48.4872600000 USDT;-0.0145461700 USDT;2.55558
23/02/2021 12:02;ALGOUSDT;BUY;0.8971;66.6;59.7468600000 USDT;-0.0179240500 USDT;2.19114
23/02/2021 12:02;ETHUSDT;SELL;1451.98;0.022;31.9435600000 USDT;-0.0095830600 USDT;-1.34354
23/02/2021 12:02;BATUSDT;BUY;0.4227;114.6;48.4414200000 USDT;-0.0145324200 USDT;0
23/02/2021 12:02;ZECUSDT;SELL;117.31;0.421;49.3875100000 USDT;-0.0148162500 USDT;0
23/02/2021 12:02;ETHUSDT;SELL;1451.42;0.022;31.9312400000 USDT;-0.0095793700 USDT;0
23/02/2021 12:02;DOGEUSDT;SELL;0.043956;49;2.1538440000 USDT;-0.0006461500 USDT;0
23/02/2021 12:02;DOGEUSDT;SELL;0.043954;241;10.5929140000 USDT;-0.0031778700 USDT;0
23/02/2021 12:02;DOGEUSDT;SELL;0.043956;49;2.1538440000 USDT;-0.0006461500 USDT;0
23/02/2021 12:02;DOGEUSDT;SELL;0.043973;841;36.9812930000 USDT;-0.0110943800 USDT;-2.994801
23/02/2021 12:02;RLCUSDT;SELL;1.3408;26.7;35.7993600000 USDT;-0.0107398000 USDT;-1.43971732
23/02/2021 12:02;TRXUSDT;SELL;0.04146;56;2.3217600000 USDT;-0.0006965200 USDT;-0.10192
23/02/2021 12:02;DOGEUSDT;SELL;0.043953;502;22.0644060000 USDT;-0.0066193200 USDT;0
23/02/2021 12:02;TRXUSDT;SELL;0.04146;638;26.4514800000 USDT;-0.0079354400 USDT;-1.16116
23/02/2021 12:02;RLCUSDT;SELL;1.3404;21.4;28.6845600000 USDT;-0.0086053600 USDT;-1.16249074
23/02/2021 12:02;ALGOUSDT;BUY;0.8973;66.6;59.7601800000 USDT;-0.0179280500 USDT;0
